address,txid,vin,r,s,sighash_type,z
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,868381ba6e02331bff8ba567d928bf81fa20f818344efdb6388caa01b54b2d61,0,0x71491ee3e28911766f3ce87cead76b009a66ea4ac20ec2174edf4af3e3b9c3d4,0x7bdcc3c3bac4ef89d07d56c5c82d29ed6cc2ff780466623cf837090b6239f19d,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,868381ba6e02331bff8ba567d928bf81fa20f818344efdb6388caa01b54b2d61,1,0x10a34de3633457b39a9087a7aafe58dc499305c0c613761a77f0cd1316b4831b,0x5d4a2807ec4f5e4def500e262f6d5f9596260055a6e25585d7c4daa4dde23e3e,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,868381ba6e02331bff8ba567d928bf81fa20f818344efdb6388caa01b54b2d61,2,0x74ef6a79d2d6c07489078fa351885dd7f123d1af84b898f04e89c9ccbc555f82,0x5c964c2cbfc4b4a61f465c3ca7fdbf808cc9a2869922796e84460660c3117e34,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,868381ba6e02331bff8ba567d928bf81fa20f818344efdb6388caa01b54b2d61,3,0x10c29d8ca5580da6016877316fe56b374c9515a32a82b04b6db6d50089f23a9d,0x7c83fe24d78f7ba6fb1e64684713ac4425ab3e7b348eb200c442dc8e3fdd6f72,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,868381ba6e02331bff8ba567d928bf81fa20f818344efdb6388caa01b54b2d61,4,0x7116c25e9c159ced198d80671bdc3fa1d105b9faa49eb1672e039de9f275ac99,0x4f188e58fa16e33681efe617564a1ed158ab40494714ab34898986d9ad85e465,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,868381ba6e02331bff8ba567d928bf81fa20f818344efdb6388caa01b54b2d61,5,0x2130dcebb3cfe4194da6ce2a0bf6244dcca7a4db90d65108c03ee4928b98955e,0x790a053f22b1423718263a6f984ffc9f26d08e459051f6f9fd3757ba45bf4913,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,868381ba6e02331bff8ba567d928bf81fa20f818344efdb6388caa01b54b2d61,6,0x374bd7269d7657d7acf8747d32127ed4fd69c0ba0726d4a4145aa1fd93ae2140,0x2678c998005a599c173600d9db63e934cbd3720ec014c6b74028cd64dd6c70b4,0x83,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,868381ba6e02331bff8ba567d928bf81fa20f818344efdb6388caa01b54b2d61,7,0x1d313ce5d26767efe1eb85ae58406e5d262e48611e8c5aeb83bbb1ba68e32873,0x5f8b12a36a6ddc8fd7e3ace63ef4eee6d1f9b6b138f3cc3dae006c827beb456b,0x83,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,868381ba6e02331bff8ba567d928bf81fa20f818344efdb6388caa01b54b2d61,8,0xb0d86675669e5a1cd1836c0a7e782c6def019d6b2e24e28da8fa97dee1b77ac2,0x7c36f5f3397c1d1f30d79657eedc91f2cca6260f5c5d39dff36fc00b53df0555,0x83,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,868381ba6e02331bff8ba567d928bf81fa20f818344efdb6388caa01b54b2d61,9,0x807b5a8c243b1706f6378a4c7f05e48bf8b96a3417857faf7c132b875bc0bd25,0x7728cd96e393be81ac320de72ac7d17a08bc43992b924fbfb09e9303335097ab,0x83,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,868381ba6e02331bff8ba567d928bf81fa20f818344efdb6388caa01b54b2d61,10,0x4d31736bc0f70e18a571bfd5e6e15e62582d72520fff975ef4c317d8c72e8b37,0x42a51379079478799e7001ef81ec4eb65c9f0245f0d391b2a3607725a6c9ae5c,0x83,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,868381ba6e02331bff8ba567d928bf81fa20f818344efdb6388caa01b54b2d61,11,0x7d99bfe48c6b42a342cbd9558ae016287705a07dd957e33bd6b732ba2eea1262,0x69229af7c66d3f5d0080ecc5e844b0d68824da4969ee30c862639fe6f90c3cea,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,91c6594a686cdc1b08e15ac719d1ae5f62f85aaea884c4525c16a8f3934f7584,0,0x8d39e4da47961222659725f25a177b1c4e0442eadc6d86dac34a55cfab50fa68,0x37ab6067fdd084e87dce686e358505c3be3b685ae30aa3712dfcdb91ef557306,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,6af3a95b48af277e67b74739b13c667c2dec958b5532fb37ed94c37f65f2d30d,0,0x8f0cec31093004490afaf53d98f084c81591fab613e9d03d09ae66ced9fb724e,0x3a5fc1543b6594822eface5430c6b2a53d9bb802af0cc4d91d63dde6190b71ff,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,6af3a95b48af277e67b74739b13c667c2dec958b5532fb37ed94c37f65f2d30d,1,0xaecc4ec81ba4d6350bbd0f920a2ea557ae05ad986b5f5620d359f78f668f2b49,0x195a724358666ea3ebd43c22dc950de4b9eb0cd62294d3ec1f8e727a0d83ffc3,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,6af3a95b48af277e67b74739b13c667c2dec958b5532fb37ed94c37f65f2d30d,2,0xfd679ce628565bea0244c0740fe26626245b743f9f7311496dcf399762402cf9,0x185d6fcb2aa6d25efebdbd462e58c13e3241769038fa47d041f29ad55b5351c0,0x83,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,6af3a95b48af277e67b74739b13c667c2dec958b5532fb37ed94c37f65f2d30d,3,0x706944b46268dfdf16ce913d0c54260879d6e0fdc92387e3cd65ff17a8a458eb,0x65a764e4fb50275d51634740bbd560ed92b4cb182703715fffc2f5fe6fcb766e,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,6af3a95b48af277e67b74739b13c667c2dec958b5532fb37ed94c37f65f2d30d,4,0x1b6f9b124fb20578551c34d4e05ba12daa2e18581b9cea1848ba7be911db0368,0x6c6eb6f8e57625db4c9a0d68198481947f9bc9b69bc5466d6dc26cad81f055d3,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,4cb4399019ec9f2a90e797a3b3366bf30a953ed31f0427b6aa53f7d36e22cdd5,6,0x4d2afcbb188c62b7839d46d206bb1ce129aed41d9cd24337451920c556aff70a,0x4a4e33cbb364f31a0e431fd5d65de0023fe2c902b0b8e54eb19a9c92add2eb80,0x83,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,4cb4399019ec9f2a90e797a3b3366bf30a953ed31f0427b6aa53f7d36e22cdd5,7,0x8fdd2fbd81010c9190f50ccc8b0229af5add7a88bbfe734a8bc199230923d6ad,0x3cab2311f5bfe013c13e79a73160860b08bf52f5e28b44ce6467ca073d386988,0x83,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,4cb4399019ec9f2a90e797a3b3366bf30a953ed31f0427b6aa53f7d36e22cdd5,8,0xc17e80da075f8513b09baf2b2251822b5d6ca3314c1df0d15aa2e71f5e594a6d,0x57f22057cd066c87308143490bc596f42cc3e51287a260c4c5503b35a7d38957,0x83,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,4cb4399019ec9f2a90e797a3b3366bf30a953ed31f0427b6aa53f7d36e22cdd5,9,0xb0f7e33c73b7c422656bf881bdfc85bc5ef2c16d13056072a1c8d7a144eb4142,0x6095005455856c8631a5f314672987db4c38bca41bbe2f5a57903235377221ac,0x83,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,4cb4399019ec9f2a90e797a3b3366bf30a953ed31f0427b6aa53f7d36e22cdd5,10,0xe571bf7c5c6ae5fac7176ebc982a9d08d7422a602860636ae71cd5f9d2e39031,0x662fe62a8467798734e0c9c48e3978380fd947b2454b3e4693705d2f79ed2bd,0x83,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,8bcee4948eb7ced66461269441072692aa004251385b6d4de167d08c77f8cb77,0,0xddf34e0a496b60e2295378553d33d67fbcf043ae0c39eefaa376aaeea26ac3ed,0x783df82abc77157f6449a6411a3e0999f7916e6d8771dec879c9c8d1a4029f9c,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,8bcee4948eb7ced66461269441072692aa004251385b6d4de167d08c77f8cb77,1,0x59f4798cea2872a7ab87d5eb99b8a67843746a08ab54a961c272d8cfc287988a,0x40794a46dcadecf657bfa003dba66c199e769ab2467c7d89ca7eaa45db2eac3c,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,8bcee4948eb7ced66461269441072692aa004251385b6d4de167d08c77f8cb77,3,0x18261f83b8aeeb001d477c49c86e8f5457a7026492ce9a015dacaf00842a6982,0x487ff17f322611e50ceae8e4af80363057d1f7d0b1de64e30b18de762dfdbdd6,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,8bcee4948eb7ced66461269441072692aa004251385b6d4de167d08c77f8cb77,4,0x7a34cf1ac267748fd016a5b5acf841aa354f75579dd8214715dd58a8b3d60aa0,0x1f622cc8b707227caa8b3550c9563bf537fe51f72de891590b0de9813c88871b,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,8bcee4948eb7ced66461269441072692aa004251385b6d4de167d08c77f8cb77,5,0x12ca8ae1fdb8e995809d0a02eba443005ab519641bb62f6e0c5c6a68034053e8,0x3bc044816724196a698d3983e92fb808cd66b1b0c5360634071a8e03cb63ed1f,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,108705c825bb2c8f4ca6a265332b23a5922206970d86aafb273e35a11ee49b8e,0,0xf929e978bc082ebf06d318bd56dd24cf2ae6fecf72fd3b19f5090e772c8eef3,0x1cdaa0614abd14dbd01d0011caf69ccb2ccc6e9a7afab5971edd686f035cf7f2,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,108705c825bb2c8f4ca6a265332b23a5922206970d86aafb273e35a11ee49b8e,1,0x2912ea264889db7269edb77865218ae1042724defd9ffacdeaa315b7cc5e0955,0x17c03b481b5bcdbf648fdb87f15d92e06b7b5e091049330481f68e3250cf48f6,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,108705c825bb2c8f4ca6a265332b23a5922206970d86aafb273e35a11ee49b8e,3,0xcde14166c8735632570b6f72f6b59b9c1e63d07d8b674d59c0c1cacfc7f1982a,0x2ddb6cc38aff8c36b1a32254e50e4bba82c817cd385cfc7c338976fe7975907f,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,108705c825bb2c8f4ca6a265332b23a5922206970d86aafb273e35a11ee49b8e,4,0xf618933aa73ce2087196d0e7ba89bbbd17f6bdfc5fcaa0a7b9cd9909f31c13fa,0x46d443a73998a6dee443850e3ba19fedb49ea7526b075332c7b74148e71ab1f5,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,108705c825bb2c8f4ca6a265332b23a5922206970d86aafb273e35a11ee49b8e,5,0x28e75191808a94bcdf40f2b8f23a8b9bc4218914f2ff9a36adcd7bd32cda4ca9,0x292e4c6b54273db59e9bf8041b0ff1ed977504f3a86ffe6fa8e859ad4187bf3f,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,19f352e02adadd5cc7b13ca9602e30bc9253969a108ee99d1fc5505a6635e0ff,0,0x43b3600bedcabc040eb013168e2251755751c46d7ddda06d2e85b6c8c1fcf1b8,0x409dca685448c18745d5aa484f8fb16843a6e368023fb7b1587bdbc255675fdd,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,06cdd239046ad9d0c6fcfb1c0397e5151570c8e37708b06b198ea78fe2ea23ff,0,0xed66315df5a9210fa9ed80e8f06ee88cdb7941ee5757699c06ca5c48c28566ac,0x1cdba79eaaf9d84ae1fc56c871c7d7fddcc2c235075a9506a439172465d5faa3,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,bd951577848c2b4a5453fbadab4536ce97cb846d0bcf9eb10c06f7bb082f87fd,0,0x18493ee29a6b4112ad5edbec50d2a160f4299073d4d8b50aecbdcfbf497b3e95,0x576d3123aeef24d28ec65679695bddfe12825d0a0eca85dd7c65c8f2ad3b97e9,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,8ffe28f7c29d75d2aef2d5760a1807823157fd20cef1f97eac5729afc1ded6fb,0,0xf03e491ce69f1cfecc566fa65f10a47774bc007042623b54486594e1fb6a8ba2,0x3af035475858045d9625218776e693754b2503be24d5a272b8951b7a0e4a3433,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,89168d3bba9ce003381971890580ae5936e178f662447b9d8e891a48a14b26fb,0,0xfc43cfe5a777d349e8bd7da432db3fe9087021c382f5e4e242c8fe5a5c58ad1a,0x41740268a0aae6b9cc1bb8c6f1536bf49b1359c91eb0c9697b914f00cd33a018,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,fae48dd4f2f76500c9cb37b3f38221c788e472e58210e8617246166a092026fb,0,0x908b91d81177c941f35c2e0a020d17c6dc7b7433d4f9c1f81b4638a031353d96,0x3468a6e040911211504c5ec99d83ed7c44c12b71e5362bd68cbeff864306311,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,e5b9201e4aaaf47aaa08ba1e63c4b5311318c5432c0992901220aff3075d09f7,0,0x60d073e70bd2aba525b8c3262117005e9e49de02e2788fa10ed0f7aad81de0d7,0x2a6dedad5b22e88c00d7f8cc15e4e107ae0e2a674c27dbe52b8390002d77f5c2,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,c96c1f182d9d91c3b74f7d32c1753ab916a8ff8d51da5bcb8938effb5e92eff4,0,0xfda04fbcfc832abb3311e70989088633033b593fd64f1301ca861389e5c4d668,0x6140da4e77253de45fa5d63c170a0b23d20923b6197e4f372d8b3e1cf233f462,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,84ea46336b7c89eadcadd1dbc152a7188730a01c2874f69a5d1827a3bd2127f4,0,0xec1c0be2a48dc319a0fce6622e708e30b3a6ae9e097fd4e4010f468c85e3a2d3,0x10c34367cf86e3ece56a71f1d6dbff54027e6b208db844d362c64e228f853f7c,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,e4cec66cca426846a86800c0bacb72cc136b71eeb7c657f096511eb0874bedf3,0,0xfd6e0940af7a328bc90732e34d40c9e857ca60e6b46fc779e8f58e43e9ac5db0,0x10d77fafc9556981c818763a0c8ed56aaeae2abbf22a012ac086fe56da44bb5c,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,3c08b39128ac5950d6103f8157d642973248e82628feaa32e69ef60fa18a68f3,0,0x623cc00302fb92b41999d5dfaa73214e01d51471543f8ddcc0ea9d045de9012f,0x7ef5d367f12531b4536da3c663f4794a7d2f12a181ad61543d1052897a055c2f,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,f32fcad6a555babb1989f79577358538737a995aef9cf24a5a1a9e5c6009def2,0,0x650cf66256e56cb7cf059797c27d592b61e7e5ed5bf9417c7b2b67f62edbc9ce,0x39d60b40291f7b78869723229146900ffe1cd46fb979c53ba7dc6a59043e3c43,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,1f741027bdc352e1c29151321525a9125e49ce99bc6b01bbe0793f4cd3118cf0,0,0xd109169bd61382e7002f79ce1d3aeb8d39984ddbcc726436a2a5f800fc01d7f5,0x34ae43e902c105f145087744deafa828bd5addf11989d0bc4c53f615ba3fff3a,0x1,unknown
bc1qggrctnwgxrfzj96mzfmn2nmlrf0e6z2pcuemrc,ffe3593f4db393cd72855504d5cc92c74009003705842500bee72a8485861bed,0,0x9ca2fab413545815c8574f4cfca2d6b9726b1f6fb787265f337b4188ab52bfa0,0x1ea0b5cb5f55d60a1939c4326bd4e1c1c81edbfca9b11d436d84f04cf34eccad,0x1,unknown
bc1qmrx2zq5d8u38rgsuasp5nm3kdyy9k6aaff67d5,24d3ae912600a82b4cc7fd3c5c0e02bc963664fc54fbd1b11afa8d4edfa510d8,0,0x6133b791502bf0b02f4e8e0ac665926c87342e91d053c6f0e2ffcb8d12e282e1,0x3da2c01719aebde06a36f3922aac1e867b191ac3c61b279be105ae9470927925,0x1,unknown
bc1qmrx2zq5d8u38rgsuasp5nm3kdyy9k6aaff67d5,ef05d907617d5f7d694d7fff43f95ba3c5f4c3ebb9d31f7b2be36850cccb24c2,0,0x454437dd2b2b7f32bb392fb1e63ac7672eadd77fe1d7675b4559aa43679b70ed,0x7ae74392290cc5c98f65f1802c1d2b6ac9fd8ff002cb100bdd9f7ec1b67b4ce8,0x1,unknown
bc1qslzkm0mcqk5s8083mv4x6kvx5p743alxt5fvs8,4f6cad467f05857db67e126e3071b2df0bd461899263af257cf68adddca91072,0,0x303039591c772ec0742cca094e78faa7946ac2fed1611e399f7b1c2946338e12,0x51d8acfb5f45540149209b6252265d2ca30ba31d7c31653bd3795db347dc30d4,0x1,unknown
bc1qgzprpwykjrlstl8ypgytdcjtwtkkp7tp0c4du4,b3b82680355c2e4411cdec4c81f394232163557b56d4484fd89ddeeae75e769b,0,0x3f0e7de4b7beb576b19eea60339413fc12ff13a567f623683306d4cc552def84,0x6efa7383c2311af48b382e2ce957d5ab208a924511211c70333ae935e7cf7e43,0x1,unknown
bc1qaeq802pmjylvm3f2k5xmna8tfsdga5jcm0n765,6ce9bb6ada6e7a9834e9ab875a13bb89a5da20d4e44afa6466475e4eabc4ea5b,0,0x8c908894b51778b0b0c834e04831519deef375a0a53edd362e00f7cf4dcb7061,0x48e0e40cd362b876e9fa2ad222b3cb905ed5f60da906110a612ad9a923c2a0fa,0x1,unknown
bc1qaeq802pmjylvm3f2k5xmna8tfsdga5jcm0n765,284ca4159c88cec184dad09e63cb3a4403c5edd80a1e844a6dc3f4a4ccbb2a44,0,0xed38efe9e894e8ab4408676045ddbee0c28e5256d2e808a859df828ffe6ea678,0x4074e618a2b17b77e5f7f19f5590d59eb3715d1619b8d9290265660741776608,0x1,unknown
bc1q447jght7fx069ztwc07gfejpxcmd6x7mp495sl,ccf7882799f14a43f799ceb69a914212fb8c7a6327e03ee5dd6540d3c8c92d61,0,0xda3e4115c0a8e1f4d701fa50d1a204f2a9f7f9833d8d50e18e74c00fcd5466ed,0x5b86c43b943c5d33bc493379440ef9be05a44501ff3321ecfe4970bccb324467,0x1,unknown
bc1q447jght7fx069ztwc07gfejpxcmd6x7mp495sl,90ad6cd258e750eb3eb96100165b43fdb5c245d0bb5ec65b93067ac87dc75ee5,0,0x56d5691261f662fc2bad048d938869bd6350fecb78e82cea961c32d083801c93,0x4a53374e9f7204077bb1dcc0247756e84eacb23cf99cd818e026ac21ecfb545e,0x1,unknown
bc1qrhck09yr2nz48ae9639rqj4jckwyhzpz4vlnu3,00f58f340803d8d54904e3096dc13de6751615ab322c6297fc4688a6124ba83b,0,0x7da9fb431aa16995747bf0d10ed011931aad713d3995fde912e5580c7e14fb93,0x5971f472834685701bd007e7900807d9088660d1ac83d687b5fcfe9641e8dca3,0x1,unknown
bc1qrhck09yr2nz48ae9639rqj4jckwyhzpz4vlnu3,05caf40c39a44cac62eee46611858fda8e282b9fc8b44086eed83ef76268cfbb,0,0xbf936cd1fadbcd0a69d46d93cfe4d443aff45030fa4eed78b27d74386b5248c3,0x1f618ba16b395c6f25201452e2bf5bf45e61b5264bc4e1a82c4079f931262d99,0x1,unknown
bc1q86ltpgv08srm28gd04zy2yt2rdkgyqjcgew85f,28f6db963ab57599ad797c0b09144598714adfd3fb6039e252b7ca2d50ef9637,0,0x4145c77366683034c141b21c4e1e2b2eae0c14c58e4371da06b73c672368897,0x41aa84cf7d920158b9bea232e2cd68f0939837ef512bebc0887220de6998b19f,0x1,unknown
bc1q86ltpgv08srm28gd04zy2yt2rdkgyqjcgew85f,28f6db963ab57599ad797c0b09144598714adfd3fb6039e252b7ca2d50ef9637,1,0x3560d8a1cbf32301b8bb3581501b39ec1d6b43e6a1918b5d772c0db74db56fa9,0xc32e73883194e03da5484fc92d34fd94d71fa831743ae29bb30a4bea54382ea,0x1,unknown
bc1q86ltpgv08srm28gd04zy2yt2rdkgyqjcgew85f,28f6db963ab57599ad797c0b09144598714adfd3fb6039e252b7ca2d50ef9637,2,0x53c172c002ce1035cdcfbc5e99c33b342066a9bd5fe50b569ca1fe1bc2a0105b,0x295e5e5caac7453109c75f2fbfaed7e373b4b3d0eeb1ebc7417eb3da343e28a,0x1,unknown
bc1q86ltpgv08srm28gd04zy2yt2rdkgyqjcgew85f,28f6db963ab57599ad797c0b09144598714adfd3fb6039e252b7ca2d50ef9637,3,0x3f68c8af6305a4955ea043afb1ea2e331e686c6ab33b8290b8ff6f3ff7882807,0x732c22af916f90725bee73cdef2c65ede46e987704dd011e8179d23d9e3d176,0x1,unknown
bc1q86ltpgv08srm28gd04zy2yt2rdkgyqjcgew85f,28f6db963ab57599ad797c0b09144598714adfd3fb6039e252b7ca2d50ef9637,4,0x41dfded45ff45b8d79ff873f5b0265e98614e771a165c61aacedcddf2981d70e,0x20a51a8e5d419860e76c003cca8bc22be2ba5f7a8b2ad7f840f5b43b3af31343,0x1,unknown
bc1q86ltpgv08srm28gd04zy2yt2rdkgyqjcgew85f,28f6db963ab57599ad797c0b09144598714adfd3fb6039e252b7ca2d50ef9637,5,0x56c999d1a1458d4955b8ae3f33ad7b0a31a04abf428954168b22b08e49b9619d,0x42e467582c81e421236f925bd59845f28ae9e8ab8395f7b466e42dbc19eeb445,0x1,unknown
bc1q86ltpgv08srm28gd04zy2yt2rdkgyqjcgew85f,28f6db963ab57599ad797c0b09144598714adfd3fb6039e252b7ca2d50ef9637,6,0x38098980e48325a3e419a50b73765183ed7e04213d6f69ad9e3a33780210b1db,0x73d3f6b15abc49cb7f560133747f7022c3320f6b9f39ffcd298309d48006edec,0x1,unknown
bc1q86ltpgv08srm28gd04zy2yt2rdkgyqjcgew85f,28f6db963ab57599ad797c0b09144598714adfd3fb6039e252b7ca2d50ef9637,7,0x3c1569c0c23046a19a064f3bdc01c0f52702f1d2dc0a40e284b082d2d6717af0,0x5716b73b2267f9b74671d1c2974467a94e576eac3f596953929dda1ae7eda144,0x1,unknown
bc1q86ltpgv08srm28gd04zy2yt2rdkgyqjcgew85f,28f6db963ab57599ad797c0b09144598714adfd3fb6039e252b7ca2d50ef9637,8,0xcdf1228c3413063ffbb68cbbbedab6716363a39854abacdeeeab607df619fd1,0x634ef9e030b8f6d9e86745add5bc87c97f70fe720b90395ec7c100f8c839cf03,0x1,unknown
bc1q86ltpgv08srm28gd04zy2yt2rdkgyqjcgew85f,28f6db963ab57599ad797c0b09144598714adfd3fb6039e252b7ca2d50ef9637,9,0x344166a7b03d235c66be13b4d94ef38f296a7c9c18474593c82125a64c8e1eed,0x22dbdaa17f88df76b92d11e83781ead18ea9007242b5b3df3f583ddc266e3573,0x1,unknown
bc1q86ltpgv08srm28gd04zy2yt2rdkgyqjcgew85f,28f6db963ab57599ad797c0b09144598714adfd3fb6039e252b7ca2d50ef9637,10,0x3d1890f2ab6b7426c35d343f5d6b010eb2d435ecd072918d569e5c4e67d32cc6,0x5de06ad395598ce4d059b5953516fc9d8e0da1a7e42e50dd73975932e5663ac8,0x1,unknown
bc1q86ltpgv08srm28gd04zy2yt2rdkgyqjcgew85f,28f6db963ab57599ad797c0b09144598714adfd3fb6039e252b7ca2d50ef9637,11,0x4fc72379251757fd06903a28888084b0c633d0047b10bea8da142366a6166864,0x169addbbeddb6c95e18ed1d583a68d13309b345d87d42338eca39a93c3582b3e,0x1,unknown
bc1q86ltpgv08srm28gd04zy2yt2rdkgyqjcgew85f,28f6db963ab57599ad797c0b09144598714adfd3fb6039e252b7ca2d50ef9637,12,0xe7fab1954f5123ed60be37c72bbe9494e28871a93f27003024a92adf8f64c0a,0x25862da99e0e79a2dc61381d302d93bf26f6ce7c2c1c31f84b4c58b71dfed136,0x1,unknown
bc1q86ltpgv08srm28gd04zy2yt2rdkgyqjcgew85f,28f6db963ab57599ad797c0b09144598714adfd3fb6039e252b7ca2d50ef9637,13,0x7b0b1c4f2009f08d75c02e8db44cb1e5fbc3b493b7ea9e0f345516d0030fb827,0x6f4da95802ade90fce95d1a7b51192118e5f1947f642b53b62756126e14b68c3,0x1,unknown
bc1q86ltpgv08srm28gd04zy2yt2rdkgyqjcgew85f,28f6db963ab57599ad797c0b09144598714adfd3fb6039e252b7ca2d50ef9637,14,0x6f94832a3f88d49ec950fd8c3c78aa61eb3256e2a14eb43a5b844957d24fcdc5,0x4e26cba2f2dc6d655d0841c6a4982f7b85433f1b2c9035b23bff5d3f57b7504e,0x1,unknown
bc1q86ltpgv08srm28gd04zy2yt2rdkgyqjcgew85f,28f6db963ab57599ad797c0b09144598714adfd3fb6039e252b7ca2d50ef9637,15,0x14bf5be36f6dba41116a23a2a841f2cbdc29a238418cbd4d50d91b697c2da62e,0x1c8d00e22c05a2b7c6cdc8f5e141dfc5a66446d932465623d745d84da31f59ca,0x1,unknown
bc1q86ltpgv08srm28gd04zy2yt2rdkgyqjcgew85f,28f6db963ab57599ad797c0b09144598714adfd3fb6039e252b7ca2d50ef9637,16,0x6ca9f82a3f41b73dd6de3109d29220ce5a52634492eba1691f6c94e5f8b9f2d3,0x5287fc636b75e46b258480faff5809cb29545c6991a73fd4b64e0e4d63ed9ca9,0x1,unknown
bc1q86ltpgv08srm28gd04zy2yt2rdkgyqjcgew85f,28f6db963ab57599ad797c0b09144598714adfd3fb6039e252b7ca2d50ef9637,17,0x782bd65858aa17cbccfdd2b7b3e5e5c13578c84643b2eba848d5fc8b343e6f5d,0x533e61d1da1ed4537fe4f764f3ade541e5f3ff2c837ee6940358121a5ff18da1,0x1,unknown
bc1q86ltpgv08srm28gd04zy2yt2rdkgyqjcgew85f,28f6db963ab57599ad797c0b09144598714adfd3fb6039e252b7ca2d50ef9637,18,0x2d8a513944461c98723227855b30c3fad0df5fc1cf04f45c8f64e91d24fa6f4e,0x2ed03929db463849f5b3f8befd59d8fa9ab85b521b58c9497ede372e4f344f61,0x1,unknown
bc1q86ltpgv08srm28gd04zy2yt2rdkgyqjcgew85f,28f6db963ab57599ad797c0b09144598714adfd3fb6039e252b7ca2d50ef9637,19,0x6b21691a8efdb48dc7b3af3cddc906617979702343e7708fea638047d9d57dad,0x5612baed69901603d70512a4d0dfca204c8fdc2674f906def8e88137b07b53cb,0x1,unknown
